StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;Station;Indoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity;CO2;Noise;Pressure
1515587653;"2018/01/10 13:34:13";6;76;342;37;1012.7
1515587957;"2018/01/10 13:39:17";6;76;344;35;1012.7
1515588260;"2018/01/10 13:44:20";6;76;343;35;1012.8
1515588564;"2018/01/10 13:49:24";6;76;341;35;1012.7
1515588868;"2018/01/10 13:54:28";6;76;346;35;1012.7
1515589170;"2018/01/10 13:59:30";6;76;342;36;1012.7
1515589474;"2018/01/10 14:04:34";6;76;341;35;1012.6
1515589775;"2018/01/10 14:09:35";6.1;76;339;35;1012.7
1515590079;"2018/01/10 14:14:39";6.1;77;339;35;1012.6
1515590381;"2018/01/10 14:19:41";6.1;77;335;35;1012.6
1515590685;"2018/01/10 14:24:45";6.1;77;335;35;1012.7
1515590989;"2018/01/10 14:29:49";6.1;77;341;35;1012.7
1515591292;"2018/01/10 14:34:52";6.1;77;332;35;1012.8
1515591595;"2018/01/10 14:39:55";6.1;77;334;35;1012.7
1515591899;"2018/01/10 14:44:59";6.1;77;338;35;1012.8
1515592202;"2018/01/10 14:50:02";6.1;77;337;35;1012.9
1515592506;"2018/01/10 14:55:06";6.1;77;335;35;1013
1515592811;"2018/01/10 15:00:11";6.1;77;337;35;1013
1515593114;"2018/01/10 15:05:14";6.1;77;338;35;1013
1515593418;"2018/01/10 15:10:18";6.1;77;328;35;1013
1515593721;"2018/01/10 15:15:21";6.1;77;333;35;1013
1515594025;"2018/01/10 15:20:25";6.1;77;337;35;1013.1
1515594328;"2018/01/10 15:25:28";6.1;77;335;35;1013.2
1515594632;"2018/01/10 15:30:32";6.1;77;334;35;1013.2
1515594936;"2018/01/10 15:35:36";6.1;77;331;35;1013.2
1515595236;"2018/01/10 15:40:36";6.1;77;333;35;1013.2
1515595540;"2018/01/10 15:45:40";6.1;77;331;35;1013.2
1515595840;"2018/01/10 15:50:40";6.1;77;335;35;1013.2
1515596144;"2018/01/10 15:55:44";6.1;77;336;35;1013.3
1515596447;"2018/01/10 16:00:47";6.1;77;332;35;1013.3
1515596751;"2018/01/10 16:05:51";6.1;78;331;35;1013.3
1515597054;"2018/01/10 16:10:54";6.1;78;334;40;1013.4
1515597358;"2018/01/10 16:15:58";6;78;323;35;1013.4
1515597662;"2018/01/10 16:21:02";6.1;78;340;35;1013.5
1515597966;"2018/01/10 16:26:06";6.1;78;322;35;1013.4
1515598270;"2018/01/10 16:31:10";6.1;78;332;36;1013.5
1515598573;"2018/01/10 16:36:13";6.1;78;325;36;1013.5
1515598877;"2018/01/10 16:41:17";6.1;78;325;35;1013.6
1515599181;"2018/01/10 16:46:21";6.1;79;329;39;1013.5
1515599481;"2018/01/10 16:51:21";6;79;334;40;1013.5
1515599784;"2018/01/10 16:56:24";6;79;328;35;1013.5
1515600087;"2018/01/10 17:01:27";6;79;335;39;1013.5
1515600390;"2018/01/10 17:06:30";6;79;328;35;1013.5
1515600694;"2018/01/10 17:11:34";6;79;340;35;1013.6
1515600998;"2018/01/10 17:16:38";6;79;335;35;1013.5
1515601302;"2018/01/10 17:21:42";6;79;335;38;1013.4
1515601606;"2018/01/10 17:26:46";6;79;327;35;1013.4
1515601910;"2018/01/10 17:31:50";6;79;330;35;1013.5
1515602213;"2018/01/10 17:36:53";6;79;332;35;1013.5
1515602517;"2018/01/10 17:41:57";6.1;79;331;35;1013.5
1515602821;"2018/01/10 17:47:01";6.1;79;329;38;1013.6
1515603125;"2018/01/10 17:52:05";6;79;331;35;1013.6
1515603428;"2018/01/10 17:57:08";6;79;334;35;1013.6
1515603732;"2018/01/10 18:02:12";6.1;79;333;35;1013.6
1515604036;"2018/01/10 18:07:16";6.1;79;332;35;1013.7
1515604340;"2018/01/10 18:12:20";6.1;79;342;35;1013.8
1515604644;"2018/01/10 18:17:24";6.1;79;331;35;1013.8
1515604947;"2018/01/10 18:22:27";6.1;79;336;35;1013.8
1515605250;"2018/01/10 18:27:30";6.1;79;332;38;1013.8
1515605554;"2018/01/10 18:32:34";6.1;79;334;35;1013.9
1515605857;"2018/01/10 18:37:37";6.1;79;334;37;1013.9
1515606161;"2018/01/10 18:42:41";6.1;79;335;35;1013.9
1515606464;"2018/01/10 18:47:44";6.1;79;337;35;1013.9
1515606769;"2018/01/10 18:52:49";6.1;79;333;35;1013.9
1515607073;"2018/01/10 18:57:53";6.1;79;340;35;1013.8
1515607373;"2018/01/10 19:02:53";6.1;79;333;35;1013.8
1515607676;"2018/01/10 19:07:56";6.1;79;338;35;1013.8
1515607980;"2018/01/10 19:13:00";6.1;79;336;35;1013.8
1515608283;"2018/01/10 19:18:03";6.1;79;334;35;1013.8
1515608586;"2018/01/10 19:23:06";6.2;79;341;36;1013.9
1515608890;"2018/01/10 19:28:10";6.1;79;329;35;1013.9
1515609191;"2018/01/10 19:33:11";6.2;79;329;35;1013.9
1515609494;"2018/01/10 19:38:14";6.1;79;341;35;1013.9
1515609799;"2018/01/10 19:43:19";6.2;79;334;35;1013.9
1515610102;"2018/01/10 19:48:22";6.2;79;330;35;1013.8
1515610406;"2018/01/10 19:53:26";6.2;79;342;35;1013.8
1515610709;"2018/01/10 19:58:29";6.2;80;337;38;1013.8
1515611009;"2018/01/10 20:03:29";6.2;80;335;35;1013.8
1515611313;"2018/01/10 20:08:33";6.1;80;337;35;1013.8
1515611617;"2018/01/10 20:13:37";6.2;80;332;35;1013.8
1515611920;"2018/01/10 20:18:40";6.1;80;339;39;1013.8
1515612225;"2018/01/10 20:23:45";6.1;80;333;35;1013.9
1515612528;"2018/01/10 20:28:48";6.1;80;339;35;1013.9
1515612829;"2018/01/10 20:33:49";6.1;80;340;35;1013.9
1515613132;"2018/01/10 20:38:52";6.1;80;341;35;1013.9
1515613436;"2018/01/10 20:43:56";6.1;80;335;35;1013.9
1515613739;"2018/01/10 20:48:59";6.1;80;334;35;1013.9
1515614043;"2018/01/10 20:54:03";6.2;80;336;35;1013.9
1515614346;"2018/01/10 20:59:06";6.2;80;335;35;1014
1515614651;"2018/01/10 21:04:11";6.2;80;338;35;1013.9
1515614955;"2018/01/10 21:09:15";6.2;80;343;35;1013.9
1515615258;"2018/01/10 21:14:18";6.2;80;346;35;1014
1515615561;"2018/01/10 21:19:21";6.2;80;342;35;1014
1515615865;"2018/01/10 21:24:25";6.2;80;338;35;1014
1515616168;"2018/01/10 21:29:28";6.2;80;344;35;1014
1515616473;"2018/01/10 21:34:33";6.2;80;333;35;1014.1
1515616776;"2018/01/10 21:39:36";6.2;80;333;35;1014.1
1515617080;"2018/01/10 21:44:40";6.2;80;336;35;1014.1
1515617384;"2018/01/10 21:49:44";6.2;80;337;35;1014.1
1515617684;"2018/01/10 21:54:44";6.2;80;333;35;1014.1
1515617987;"2018/01/10 21:59:47";6.2;80;343;35;1014.1
1515618292;"2018/01/10 22:04:52";6.2;80;341;35;1014.1
1515618595;"2018/01/10 22:09:55";6.2;80;332;35;1014.3
1515618896;"2018/01/10 22:14:56";6.2;80;339;35;1014.3
1515619199;"2018/01/10 22:19:59";6.2;80;329;35;1014.4
1515619503;"2018/01/10 22:25:03";6.3;80;338;35;1014.4
1515619807;"2018/01/10 22:30:07";6.2;80;338;35;1014.4
1515620110;"2018/01/10 22:35:10";6.3;80;336;35;1014.4
1515620414;"2018/01/10 22:40:14";6.2;80;342;35;1014.4
1515620715;"2018/01/10 22:45:15";6.3;80;340;35;1014.4
1515621018;"2018/01/10 22:50:18";6.3;80;338;35;1014.4
1515621322;"2018/01/10 22:55:22";6.3;80;340;35;1014.5
1515621626;"2018/01/10 23:00:26";6.3;80;339;35;1014.6
1515621928;"2018/01/10 23:05:28";6.3;80;342;35;1014.5
1515622231;"2018/01/10 23:10:31";6.3;80;337;35;1014.5
