StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515737228;"2018/01/12 07:07:08";6.2;76
1515737535;"2018/01/12 07:12:15";6.2;76
1515737844;"2018/01/12 07:17:24";6.2;76
1515738151;"2018/01/12 07:22:31";6.2;76
1515738408;"2018/01/12 07:26:48";6.2;76
1515738715;"2018/01/12 07:31:55";6.2;76
1515739023;"2018/01/12 07:37:03";6.2;76
1515739331;"2018/01/12 07:42:11";6.2;76
1515739638;"2018/01/12 07:47:18";6.2;75
1515739946;"2018/01/12 07:52:26";6.1;75
1515740254;"2018/01/12 07:57:34";6.1;75
1515740561;"2018/01/12 08:02:41";6.1;75
1515740818;"2018/01/12 08:06:58";6;75
1515741125;"2018/01/12 08:12:05";6.1;75
1515741433;"2018/01/12 08:17:13";6.1;76
1515741740;"2018/01/12 08:22:20";6.1;76
1515742048;"2018/01/12 08:27:28";6.1;76
1515742356;"2018/01/12 08:32:36";6.1;76
1515742663;"2018/01/12 08:37:43";6.1;76
1515742920;"2018/01/12 08:42:00";6.1;76
1515743176;"2018/01/12 08:46:16";6.1;76
1515743535;"2018/01/12 08:52:15";6.1;76
1515743842;"2018/01/12 08:57:22";6.1;76
1515744150;"2018/01/12 09:02:30";6.1;76
1515744458;"2018/01/12 09:07:38";6.1;76
1515744765;"2018/01/12 09:12:45";6.1;76
1515745073;"2018/01/12 09:17:53";6.1;76
1515745329;"2018/01/12 09:22:09";6.1;76
1515745637;"2018/01/12 09:27:17";6.1;76
1515745944;"2018/01/12 09:32:24";6.1;76
1515746252;"2018/01/12 09:37:32";6.1;76
1515746560;"2018/01/12 09:42:40";6.2;76
1515746867;"2018/01/12 09:47:47";6.2;76
1515747175;"2018/01/12 09:52:55";6.2;76
1515747431;"2018/01/12 09:57:11";6.2;76
1515747739;"2018/01/12 10:02:19";6.2;76
1515748046;"2018/01/12 10:07:26";6.2;76
1515748353;"2018/01/12 10:12:33";6.2;76
1515748662;"2018/01/12 10:17:42";6.2;76
1515748969;"2018/01/12 10:22:49";6.2;76
1515749277;"2018/01/12 10:27:57";6.2;76
1515749533;"2018/01/12 10:32:13";6.2;76
1515749841;"2018/01/12 10:37:21";6.2;76
1515750149;"2018/01/12 10:42:29";6.2;76
1515750455;"2018/01/12 10:47:35";6.2;76
1515750712;"2018/01/12 10:51:52";6.2;76
1515751071;"2018/01/12 10:57:51";6.2;76
1515751379;"2018/01/12 11:02:59";6.2;76
1515751687;"2018/01/12 11:08:07";6.2;76
1515751943;"2018/01/12 11:12:23";6.2;76
1515752251;"2018/01/12 11:17:31";6.2;76
1515752558;"2018/01/12 11:22:38";6.2;76
1515752866;"2018/01/12 11:27:46";6.2;76
1515753173;"2018/01/12 11:32:53";6.2;76
1515753480;"2018/01/12 11:38:00";6.2;76
1515753788;"2018/01/12 11:43:08";6.2;76
1515754045;"2018/01/12 11:47:25";6.2;76
1515754353;"2018/01/12 11:52:33";6.2;76
1515754660;"2018/01/12 11:57:40";6.2;76
1515754968;"2018/01/12 12:02:48";6.2;75
1515755275;"2018/01/12 12:07:55";6.2;75
1515755582;"2018/01/12 12:13:02";6.2;76
1515755891;"2018/01/12 12:18:11";6.2;76
1515756198;"2018/01/12 12:23:18";6.2;76
1515756454;"2018/01/12 12:27:34";6.2;76
1515756761;"2018/01/12 12:32:41";6.2;76
1515757069;"2018/01/12 12:37:49";6.2;76
1515757377;"2018/01/12 12:42:57";6.2;76
1515757684;"2018/01/12 12:48:04";6.2;76
1515757992;"2018/01/12 12:53:12";6.2;76
1515758299;"2018/01/12 12:58:19";6.2;76
1515758607;"2018/01/12 13:03:27";6.2;76
1515758864;"2018/01/12 13:07:44";6.2;76
1515759172;"2018/01/12 13:12:52";6.2;76
1515759479;"2018/01/12 13:17:59";6.2;76
1515759786;"2018/01/12 13:23:06";6.2;76
1515760095;"2018/01/12 13:28:15";6.2;76
1515760402;"2018/01/12 13:33:22";6.2;76
1515760710;"2018/01/12 13:38:30";6.2;76
1515761018;"2018/01/12 13:43:38";6.2;76
1515761274;"2018/01/12 13:47:54";6.2;76
1515761582;"2018/01/12 13:53:02";6.2;76
1515761889;"2018/01/12 13:58:09";6.2;76
1515762197;"2018/01/12 14:03:17";6.2;76
1515762504;"2018/01/12 14:08:24";6.2;76
1515762811;"2018/01/12 14:13:31";6.2;76
1515763120;"2018/01/12 14:18:40";6.2;76
1515763376;"2018/01/12 14:22:56";6.2;76
1515763684;"2018/01/12 14:28:04";6.1;74
1515763991;"2018/01/12 14:33:11";6.1;74
1515764298;"2018/01/12 14:38:18";6;74
1515764606;"2018/01/12 14:43:26";6;75
1515764913;"2018/01/12 14:48:33";6;75
1515765221;"2018/01/12 14:53:41";6;75
1515765477;"2018/01/12 14:57:57";6;75
1515765785;"2018/01/12 15:03:05";6;75
1515766093;"2018/01/12 15:08:13";5.9;75
1515766401;"2018/01/12 15:13:21";5.9;75
1515766708;"2018/01/12 15:18:28";5.9;75
1515767015;"2018/01/12 15:23:35";5.9;75
1515767323;"2018/01/12 15:28:43";5.9;75
1515767630;"2018/01/12 15:33:50";5.9;75
1515767939;"2018/01/12 15:38:59";6;75
1515768195;"2018/01/12 15:43:15";6;76
1515768503;"2018/01/12 15:48:23";5.9;75
1515768811;"2018/01/12 15:53:31";5.9;75
1515769117;"2018/01/12 15:58:37";5.9;75
1515769425;"2018/01/12 16:03:45";5.9;75
1515769733;"2018/01/12 16:08:53";5.9;75
1515770040;"2018/01/12 16:14:00";5.9;75
1515770349;"2018/01/12 16:19:09";5.9;75
1515770656;"2018/01/12 16:24:16";5.9;75
1515770913;"2018/01/12 16:28:33";5.9;75
1515771220;"2018/01/12 16:33:40";5.9;75
1515771527;"2018/01/12 16:38:47";5.9;75
1515771835;"2018/01/12 16:43:55";6;76
1515772143;"2018/01/12 16:49:03";6;76
1515772451;"2018/01/12 16:54:11";6;76
1515772757;"2018/01/12 16:59:17";6;76
1515773065;"2018/01/12 17:04:25";6;76
1515773321;"2018/01/12 17:08:41";6;76
1515773629;"2018/01/12 17:13:49";6;76
1515773937;"2018/01/12 17:18:57";6;76
1515774244;"2018/01/12 17:24:04";6;76
1515774552;"2018/01/12 17:29:12";6;76
1515774859;"2018/01/12 17:34:19";6;76
1515775168;"2018/01/12 17:39:28";6;76
1515775476;"2018/01/12 17:44:36";6;76
1515775731;"2018/01/12 17:48:51";6;76
1515776039;"2018/01/12 17:53:59";6;76
1515776346;"2018/01/12 17:59:06";6;76
1515776654;"2018/01/12 18:04:14";6;76
1515776962;"2018/01/12 18:09:22";6;76
1515777269;"2018/01/12 18:14:29";6;76
1515777577;"2018/01/12 18:19:37";6;76
1515777884;"2018/01/12 18:24:44";6;76
1515778141;"2018/01/12 18:29:01";6;76
1515778448;"2018/01/12 18:34:08";6;76
1515778731;"2018/01/12 18:38:51";6;76
1515778988;"2018/01/12 18:43:08";6;76
1515779295;"2018/01/12 18:48:15";6;76
1515779603;"2018/01/12 18:53:23";6;76
1515779910;"2018/01/12 18:58:30";6;76
1515780218;"2018/01/12 19:03:38";6;76
1515780473;"2018/01/12 19:07:53";6;76
1515780832;"2018/01/12 19:13:52";6;76
1515781089;"2018/01/12 19:18:09";6;76
1515781397;"2018/01/12 19:23:17";6;75
1515781705;"2018/01/12 19:28:25";5.9;75
1515782013;"2018/01/12 19:33:33";5.9;75
1515782320;"2018/01/12 19:38:40";5.9;75
1515782627;"2018/01/12 19:43:47";5.9;75
1515782935;"2018/01/12 19:48:55";5.9;76
1515783243;"2018/01/12 19:54:03";5.9;76
1515783499;"2018/01/12 19:58:19";5.9;76
1515783807;"2018/01/12 20:03:27";5.9;76
1515784114;"2018/01/12 20:08:34";5.9;76
1515784422;"2018/01/12 20:13:42";5.9;76
1515784730;"2018/01/12 20:18:50";5.9;76
1515785036;"2018/01/12 20:23:56";6;76
1515785344;"2018/01/12 20:29:04";6;76
1515785653;"2018/01/12 20:34:13";6;76
1515785908;"2018/01/12 20:38:28";6;76
1515786216;"2018/01/12 20:43:36";6;76
1515786523;"2018/01/12 20:48:43";6;76
1515786831;"2018/01/12 20:53:51";6;76
